file,utterance,speaker,context,context_speakers,show,label,instruction,narrowband_spec_path,augmentation
2_8.wav,"It's white plastic, with a handle, and it fits onto a stroller.",JOEY,"[""I'm doing research for a book, and I was wondering what someone might do if they left a baby on a city bus.""
 ""Hi, here's the deal. We lost a carseat on a bus today.""]",['CHANDLER' 'JOEY'],FRIENDS,False,Recognize sarcasm or irony in the spoken words. The answer could be true or false.,out_narrowband_librosa\narrowband_test\2_8_quiet.jpeg,quiet
2_535.wav,"So, I'm sorry I just don't think we should go away together yet.",ROSS,"['spring vacation.' 'spring vacation.' 'Oh good.'
 ""Look, I ..   Look, I'm having a great time with you and I just don't want us to move to fast or put to much pressure on us.""]",['PERSON' 'ROSS' 'PERSON' 'ROSS'],FRIENDS,False,Identify instances of sarcasm or irony in the spoken words. The answer could be true or false.,out_narrowband_librosa\narrowband_test\2_535_orig.jpeg,orig
2_535.wav,"So, I'm sorry I just don't think we should go away together yet.",ROSS,"['spring vacation.' 'spring vacation.' 'Oh good.'
 ""Look, I ..   Look, I'm having a great time with you and I just don't want us to move to fast or put to much pressure on us.""]",['PERSON' 'ROSS' 'PERSON' 'ROSS'],FRIENDS,False,Identify instances of sarcasm or irony in the spoken words. The answer could be true or false.,out_narrowband_librosa\narrowband_test\2_535_fast.jpeg,fast
2_535.wav,"So, I'm sorry I just don't think we should go away together yet.",ROSS,"['spring vacation.' 'spring vacation.' 'Oh good.'
 ""Look, I ..   Look, I'm having a great time with you and I just don't want us to move to fast or put to much pressure on us.""]",['PERSON' 'ROSS' 'PERSON' 'ROSS'],FRIENDS,False,Identify instances of sarcasm or irony in the spoken words. The answer could be true or false.,out_narrowband_librosa\narrowband_test\2_535_slow.jpeg,slow
2_535.wav,"So, I'm sorry I just don't think we should go away together yet.",ROSS,"['spring vacation.' 'spring vacation.' 'Oh good.'
 ""Look, I ..   Look, I'm having a great time with you and I just don't want us to move to fast or put to much pressure on us.""]",['PERSON' 'ROSS' 'PERSON' 'ROSS'],FRIENDS,False,Identify instances of sarcasm or irony in the spoken words. The answer could be true or false.,out_narrowband_librosa\narrowband_test\2_535_loud.jpeg,loud
2_535.wav,"So, I'm sorry I just don't think we should go away together yet.",ROSS,"['spring vacation.' 'spring vacation.' 'Oh good.'
 ""Look, I ..   Look, I'm having a great time with you and I just don't want us to move to fast or put to much pressure on us.""]",['PERSON' 'ROSS' 'PERSON' 'ROSS'],FRIENDS,False,Identify instances of sarcasm or irony in the spoken words. The answer could be true or false.,out_narrowband_librosa\narrowband_test\2_535_quiet.jpeg,quiet
2_481.wav,All right.,ROSS,"[""Okay. Let's use this brush."" 'Okay. This stuff?' 'Yeah.']",['RACHEL' 'ROSS' 'RACHEL'],FRIENDS,False,Identify the presence of sarcastic or ironic remarks in the spoken message. The answer could be true or false.,out_narrowband_librosa\narrowband_test\2_481_orig.jpeg,orig
2_481.wav,All right.,ROSS,"[""Okay. Let's use this brush."" 'Okay. This stuff?' 'Yeah.']",['RACHEL' 'ROSS' 'RACHEL'],FRIENDS,False,Identify the presence of sarcastic or ironic remarks in the spoken message. The answer could be true or false.,out_narrowband_librosa\narrowband_test\2_481_fast.jpeg,fast
2_481.wav,All right.,ROSS,"[""Okay. Let's use this brush."" 'Okay. This stuff?' 'Yeah.']",['RACHEL' 'ROSS' 'RACHEL'],FRIENDS,False,Identify the presence of sarcastic or ironic remarks in the spoken message. The answer could be true or false.,out_narrowband_librosa\narrowband_test\2_481_slow.jpeg,slow
2_481.wav,All right.,ROSS,"[""Okay. Let's use this brush."" 'Okay. This stuff?' 'Yeah.']",['RACHEL' 'ROSS' 'RACHEL'],FRIENDS,False,Identify the presence of sarcastic or ironic remarks in the spoken message. The answer could be true or false.,out_narrowband_librosa\narrowband_test\2_481_loud.jpeg,loud
2_481.wav,All right.,ROSS,"[""Okay. Let's use this brush."" 'Okay. This stuff?' 'Yeah.']",['RACHEL' 'ROSS' 'RACHEL'],FRIENDS,False,Identify the presence of sarcastic or ironic remarks in the spoken message. The answer could be true or false.,out_narrowband_librosa\narrowband_test\2_481_quiet.jpeg,quiet
2_260.wav,"Okay, are you aware unagi  is an eel?",CHANDLER,"['Chandler. I sensed it was you.' 'What?!' ""Unagi. I'm always aware.""]",['ROSS' 'CHANDLER' 'ROSS'],FRIENDS,True,Determine the presence of sarcastic or ironic elements in the speech. The answer could be true or false.,out_narrowband_librosa\narrowband_test\2_260_orig.jpeg,orig
2_260.wav,"Okay, are you aware unagi  is an eel?",CHANDLER,"['Chandler. I sensed it was you.' 'What?!' ""Unagi. I'm always aware.""]",['ROSS' 'CHANDLER' 'ROSS'],FRIENDS,True,Determine the presence of sarcastic or ironic elements in the speech. The answer could be true or false.,out_narrowband_librosa\narrowband_test\2_260_fast.jpeg,fast
2_260.wav,"Okay, are you aware unagi  is an eel?",CHANDLER,"['Chandler. I sensed it was you.' 'What?!' ""Unagi. I'm always aware.""]",['ROSS' 'CHANDLER' 'ROSS'],FRIENDS,True,Determine the presence of sarcastic or ironic elements in the speech. The answer could be true or false.,out_narrowband_librosa\narrowband_test\2_260_slow.jpeg,slow
2_260.wav,"Okay, are you aware unagi  is an eel?",CHANDLER,"['Chandler. I sensed it was you.' 'What?!' ""Unagi. I'm always aware.""]",['ROSS' 'CHANDLER' 'ROSS'],FRIENDS,True,Determine the presence of sarcastic or ironic elements in the speech. The answer could be true or false.,out_narrowband_librosa\narrowband_test\2_260_loud.jpeg,loud
2_260.wav,"Okay, are you aware unagi  is an eel?",CHANDLER,"['Chandler. I sensed it was you.' 'What?!' ""Unagi. I'm always aware.""]",['ROSS' 'CHANDLER' 'ROSS'],FRIENDS,True,Determine the presence of sarcastic or ironic elements in the speech. The answer could be true or false.,out_narrowband_librosa\narrowband_test\2_260_quiet.jpeg,quiet
2_569.wav,Chandler?,PHOEBE,"['Yeah! Now, why do you want to kill yourself?'
 ""It's just that I uh, have been working for ten years now at this meaningless, dead-end job and nobody here even knows I exist!""]",['PHOEBE' 'PERSON'],FRIENDS,False,Recognize when sarcasm or irony is employed in the speech. The answer could be true or false.,out_narrowband_librosa\narrowband_test\2_569_orig.jpeg,orig
2_569.wav,Chandler?,PHOEBE,"['Yeah! Now, why do you want to kill yourself?'
 ""It's just that I uh, have been working for ten years now at this meaningless, dead-end job and nobody here even knows I exist!""]",['PHOEBE' 'PERSON'],FRIENDS,False,Recognize when sarcasm or irony is employed in the speech. The answer could be true or false.,out_narrowband_librosa\narrowband_test\2_569_fast.jpeg,fast
2_569.wav,Chandler?,PHOEBE,"['Yeah! Now, why do you want to kill yourself?'
 ""It's just that I uh, have been working for ten years now at this meaningless, dead-end job and nobody here even knows I exist!""]",['PHOEBE' 'PERSON'],FRIENDS,False,Recognize when sarcasm or irony is employed in the speech. The answer could be true or false.,out_narrowband_librosa\narrowband_test\2_569_slow.jpeg,slow
2_569.wav,Chandler?,PHOEBE,"['Yeah! Now, why do you want to kill yourself?'
 ""It's just that I uh, have been working for ten years now at this meaningless, dead-end job and nobody here even knows I exist!""]",['PHOEBE' 'PERSON'],FRIENDS,False,Recognize when sarcasm or irony is employed in the speech. The answer could be true or false.,out_narrowband_librosa\narrowband_test\2_569_loud.jpeg,loud
2_569.wav,Chandler?,PHOEBE,"['Yeah! Now, why do you want to kill yourself?'
 ""It's just that I uh, have been working for ten years now at this meaningless, dead-end job and nobody here even knows I exist!""]",['PHOEBE' 'PERSON'],FRIENDS,False,Recognize when sarcasm or irony is employed in the speech. The answer could be true or false.,out_narrowband_librosa\narrowband_test\2_569_quiet.jpeg,quiet
2_44.wav,"Whoa, maybe I was!",JOEY,"[""Very life-like and funny. Okay. Oh no-no-no, I wasn't waving at you lady.""]",['JOEY'],FRIENDS,False,Recognize when sarcasm or irony is employed in the speech. The answer could be true or false.,out_narrowband_librosa\narrowband_test\2_44_orig.jpeg,orig
2_44.wav,"Whoa, maybe I was!",JOEY,"[""Very life-like and funny. Okay. Oh no-no-no, I wasn't waving at you lady.""]",['JOEY'],FRIENDS,False,Recognize when sarcasm or irony is employed in the speech. The answer could be true or false.,out_narrowband_librosa\narrowband_test\2_44_fast.jpeg,fast
2_44.wav,"Whoa, maybe I was!",JOEY,"[""Very life-like and funny. Okay. Oh no-no-no, I wasn't waving at you lady.""]",['JOEY'],FRIENDS,False,Recognize when sarcasm or irony is employed in the speech. The answer could be true or false.,out_narrowband_librosa\narrowband_test\2_44_slow.jpeg,slow
2_44.wav,"Whoa, maybe I was!",JOEY,"[""Very life-like and funny. Okay. Oh no-no-no, I wasn't waving at you lady.""]",['JOEY'],FRIENDS,False,Recognize when sarcasm or irony is employed in the speech. The answer could be true or false.,out_narrowband_librosa\narrowband_test\2_44_loud.jpeg,loud
2_44.wav,"Whoa, maybe I was!",JOEY,"[""Very life-like and funny. Okay. Oh no-no-no, I wasn't waving at you lady.""]",['JOEY'],FRIENDS,False,Recognize when sarcasm or irony is employed in the speech. The answer could be true or false.,out_narrowband_librosa\narrowband_test\2_44_quiet.jpeg,quiet
2_180.wav,That oughta do it.,PHOEBE,"[""Where's Chandler?"" 'Oh, he needed some time to grieve.'
 ""I'm free! I'm free!""]",['RACHEL' 'PHOEBE' 'CHANDLER'],FRIENDS,False,Recognize when sarcasm or irony is conveyed through the spoken message. The answer could be true or false.,out_narrowband_librosa\narrowband_test\2_180_orig.jpeg,orig
2_180.wav,That oughta do it.,PHOEBE,"[""Where's Chandler?"" 'Oh, he needed some time to grieve.'
 ""I'm free! I'm free!""]",['RACHEL' 'PHOEBE' 'CHANDLER'],FRIENDS,False,Recognize when sarcasm or irony is conveyed through the spoken message. The answer could be true or false.,out_narrowband_librosa\narrowband_test\2_180_fast.jpeg,fast
2_180.wav,That oughta do it.,PHOEBE,"[""Where's Chandler?"" 'Oh, he needed some time to grieve.'
 ""I'm free! I'm free!""]",['RACHEL' 'PHOEBE' 'CHANDLER'],FRIENDS,False,Recognize when sarcasm or irony is conveyed through the spoken message. The answer could be true or false.,out_narrowband_librosa\narrowband_test\2_180_slow.jpeg,slow
2_180.wav,That oughta do it.,PHOEBE,"[""Where's Chandler?"" 'Oh, he needed some time to grieve.'
 ""I'm free! I'm free!""]",['RACHEL' 'PHOEBE' 'CHANDLER'],FRIENDS,False,Recognize when sarcasm or irony is conveyed through the spoken message. The answer could be true or false.,out_narrowband_librosa\narrowband_test\2_180_loud.jpeg,loud
2_180.wav,That oughta do it.,PHOEBE,"[""Where's Chandler?"" 'Oh, he needed some time to grieve.'
 ""I'm free! I'm free!""]",['RACHEL' 'PHOEBE' 'CHANDLER'],FRIENDS,False,Recognize when sarcasm or irony is conveyed through the spoken message. The answer could be true or false.,out_narrowband_librosa\narrowband_test\2_180_quiet.jpeg,quiet
2_385.wav,"No, I know, but I,he just went on.",RACHEL,"['May I see your boarding pass?'
 ""Oh, no, no, I don't have one. I just need to talk to my friend.""
 ""Oh, oooh. I'm sorry. You are not allowed on the jetway unless you have a boarding pass.""]",['RACHEL' 'PERSON' 'RACHEL'],FRIENDS,False,Identify the presence of sarcasm or ironic expressions in the speech. The answer could be true or false.,out_narrowband_librosa\narrowband_test\2_385_orig.jpeg,orig
2_385.wav,"No, I know, but I,he just went on.",RACHEL,"['May I see your boarding pass?'
 ""Oh, no, no, I don't have one. I just need to talk to my friend.""
 ""Oh, oooh. I'm sorry. You are not allowed on the jetway unless you have a boarding pass.""]",['RACHEL' 'PERSON' 'RACHEL'],FRIENDS,False,Identify the presence of sarcasm or ironic expressions in the speech. The answer could be true or false.,out_narrowband_librosa\narrowband_test\2_385_fast.jpeg,fast
2_385.wav,"No, I know, but I,he just went on.",RACHEL,"['May I see your boarding pass?'
 ""Oh, no, no, I don't have one. I just need to talk to my friend.""
 ""Oh, oooh. I'm sorry. You are not allowed on the jetway unless you have a boarding pass.""]",['RACHEL' 'PERSON' 'RACHEL'],FRIENDS,False,Identify the presence of sarcasm or ironic expressions in the speech. The answer could be true or false.,out_narrowband_librosa\narrowband_test\2_385_slow.jpeg,slow
2_385.wav,"No, I know, but I,he just went on.",RACHEL,"['May I see your boarding pass?'
 ""Oh, no, no, I don't have one. I just need to talk to my friend.""
 ""Oh, oooh. I'm sorry. You are not allowed on the jetway unless you have a boarding pass.""]",['RACHEL' 'PERSON' 'RACHEL'],FRIENDS,False,Identify the presence of sarcasm or ironic expressions in the speech. The answer could be true or false.,out_narrowband_librosa\narrowband_test\2_385_loud.jpeg,loud
2_385.wav,"No, I know, but I,he just went on.",RACHEL,"['May I see your boarding pass?'
 ""Oh, no, no, I don't have one. I just need to talk to my friend.""
 ""Oh, oooh. I'm sorry. You are not allowed on the jetway unless you have a boarding pass.""]",['RACHEL' 'PERSON' 'RACHEL'],FRIENDS,False,Identify the presence of sarcasm or ironic expressions in the speech. The answer could be true or false.,out_narrowband_librosa\narrowband_test\2_385_quiet.jpeg,quiet
2_577.wav,"On the other hand in um, in about seven months you're gonna have something that you're gonna love more than any guy you've ever gone out with.",ROSS,"[""It's one more thing in my life that's suddenly completely different. This is hard.""
 'Yeah I know.']",['RACHEL' 'ROSS'],FRIENDS,False,Identify the presence of sarcastic or ironic expressions in the speech. The answer could be true or false.,out_narrowband_librosa\narrowband_test\2_577_orig.jpeg,orig
2_577.wav,"On the other hand in um, in about seven months you're gonna have something that you're gonna love more than any guy you've ever gone out with.",ROSS,"[""It's one more thing in my life that's suddenly completely different. This is hard.""
 'Yeah I know.']",['RACHEL' 'ROSS'],FRIENDS,False,Identify the presence of sarcastic or ironic expressions in the speech. The answer could be true or false.,out_narrowband_librosa\narrowband_test\2_577_fast.jpeg,fast
2_577.wav,"On the other hand in um, in about seven months you're gonna have something that you're gonna love more than any guy you've ever gone out with.",ROSS,"[""It's one more thing in my life that's suddenly completely different. This is hard.""
 'Yeah I know.']",['RACHEL' 'ROSS'],FRIENDS,False,Identify the presence of sarcastic or ironic expressions in the speech. The answer could be true or false.,out_narrowband_librosa\narrowband_test\2_577_slow.jpeg,slow
2_577.wav,"On the other hand in um, in about seven months you're gonna have something that you're gonna love more than any guy you've ever gone out with.",ROSS,"[""It's one more thing in my life that's suddenly completely different. This is hard.""
 'Yeah I know.']",['RACHEL' 'ROSS'],FRIENDS,False,Identify the presence of sarcastic or ironic expressions in the speech. The answer could be true or false.,out_narrowband_librosa\narrowband_test\2_577_loud.jpeg,loud
2_577.wav,"On the other hand in um, in about seven months you're gonna have something that you're gonna love more than any guy you've ever gone out with.",ROSS,"[""It's one more thing in my life that's suddenly completely different. This is hard.""
 'Yeah I know.']",['RACHEL' 'ROSS'],FRIENDS,False,Identify the presence of sarcastic or ironic expressions in the speech. The answer could be true or false.,out_narrowband_librosa\narrowband_test\2_577_quiet.jpeg,quiet
2_548.wav,"Almost! But first, we gotta start.",PERSON,"[""All right, I'm outta here!"" ""I'm kidding! I'm kidding!""
 'So were done then!']",['RACHEL' 'MONICA' 'RACHEL'],FRIENDS,True,Detect the use of sarcasm or irony in the verbal communication. The answer could be true or false.,out_narrowband_librosa\narrowband_test\2_548_orig.jpeg,orig
2_548.wav,"Almost! But first, we gotta start.",PERSON,"[""All right, I'm outta here!"" ""I'm kidding! I'm kidding!""
 'So were done then!']",['RACHEL' 'MONICA' 'RACHEL'],FRIENDS,True,Detect the use of sarcasm or irony in the verbal communication. The answer could be true or false.,out_narrowband_librosa\narrowband_test\2_548_fast.jpeg,fast
2_548.wav,"Almost! But first, we gotta start.",PERSON,"[""All right, I'm outta here!"" ""I'm kidding! I'm kidding!""
 'So were done then!']",['RACHEL' 'MONICA' 'RACHEL'],FRIENDS,True,Detect the use of sarcasm or irony in the verbal communication. The answer could be true or false.,out_narrowband_librosa\narrowband_test\2_548_slow.jpeg,slow
2_548.wav,"Almost! But first, we gotta start.",PERSON,"[""All right, I'm outta here!"" ""I'm kidding! I'm kidding!""
 'So were done then!']",['RACHEL' 'MONICA' 'RACHEL'],FRIENDS,True,Detect the use of sarcasm or irony in the verbal communication. The answer could be true or false.,out_narrowband_librosa\narrowband_test\2_548_loud.jpeg,loud
2_548.wav,"Almost! But first, we gotta start.",PERSON,"[""All right, I'm outta here!"" ""I'm kidding! I'm kidding!""
 'So were done then!']",['RACHEL' 'MONICA' 'RACHEL'],FRIENDS,True,Detect the use of sarcasm or irony in the verbal communication. The answer could be true or false.,out_narrowband_librosa\narrowband_test\2_548_quiet.jpeg,quiet
2_292.wav,"No, she is going to sit here where itÕs a 112 degrees and eat enchiladas.",DOROTHY,"['Its Miami in June, only cats are wearing fur!' 'You going out?']",['DOROTHY' 'ROSE'],GOLDENGIRLS,True,Detect the use of sarcasm or irony in the verbal communication. The answer could be true or false.,out_narrowband_librosa\narrowband_test\2_292_orig.jpeg,orig
2_292.wav,"No, she is going to sit here where itÕs a 112 degrees and eat enchiladas.",DOROTHY,"['Its Miami in June, only cats are wearing fur!' 'You going out?']",['DOROTHY' 'ROSE'],GOLDENGIRLS,True,Detect the use of sarcasm or irony in the verbal communication. The answer could be true or false.,out_narrowband_librosa\narrowband_test\2_292_fast.jpeg,fast
2_292.wav,"No, she is going to sit here where itÕs a 112 degrees and eat enchiladas.",DOROTHY,"['Its Miami in June, only cats are wearing fur!' 'You going out?']",['DOROTHY' 'ROSE'],GOLDENGIRLS,True,Detect the use of sarcasm or irony in the verbal communication. The answer could be true or false.,out_narrowband_librosa\narrowband_test\2_292_slow.jpeg,slow
2_292.wav,"No, she is going to sit here where itÕs a 112 degrees and eat enchiladas.",DOROTHY,"['Its Miami in June, only cats are wearing fur!' 'You going out?']",['DOROTHY' 'ROSE'],GOLDENGIRLS,True,Detect the use of sarcasm or irony in the verbal communication. The answer could be true or false.,out_narrowband_librosa\narrowband_test\2_292_loud.jpeg,loud
2_292.wav,"No, she is going to sit here where itÕs a 112 degrees and eat enchiladas.",DOROTHY,"['Its Miami in June, only cats are wearing fur!' 'You going out?']",['DOROTHY' 'ROSE'],GOLDENGIRLS,True,Detect the use of sarcasm or irony in the verbal communication. The answer could be true or false.,out_narrowband_librosa\narrowband_test\2_292_quiet.jpeg,quiet
2_489.wav,"No, its because I cannot make any sense of those commercials for obsession.",DOROTHY,"[""Sorry I snapped at your Rose. It's just that I am upset, I am very upset.""
 'Is it because you threw Michael out?']",['DOROTHY' 'ROSE'],GOLDENGIRLS,True,Detect if there are sarcastic or ironic undertones in the speech. The answer could be true or false.,out_narrowband_librosa\narrowband_test\2_489_orig.jpeg,orig
2_489.wav,"No, its because I cannot make any sense of those commercials for obsession.",DOROTHY,"[""Sorry I snapped at your Rose. It's just that I am upset, I am very upset.""
 'Is it because you threw Michael out?']",['DOROTHY' 'ROSE'],GOLDENGIRLS,True,Detect if there are sarcastic or ironic undertones in the speech. The answer could be true or false.,out_narrowband_librosa\narrowband_test\2_489_fast.jpeg,fast
2_489.wav,"No, its because I cannot make any sense of those commercials for obsession.",DOROTHY,"[""Sorry I snapped at your Rose. It's just that I am upset, I am very upset.""
 'Is it because you threw Michael out?']",['DOROTHY' 'ROSE'],GOLDENGIRLS,True,Detect if there are sarcastic or ironic undertones in the speech. The answer could be true or false.,out_narrowband_librosa\narrowband_test\2_489_slow.jpeg,slow
2_489.wav,"No, its because I cannot make any sense of those commercials for obsession.",DOROTHY,"[""Sorry I snapped at your Rose. It's just that I am upset, I am very upset.""
 'Is it because you threw Michael out?']",['DOROTHY' 'ROSE'],GOLDENGIRLS,True,Detect if there are sarcastic or ironic undertones in the speech. The answer could be true or false.,out_narrowband_librosa\narrowband_test\2_489_loud.jpeg,loud
2_489.wav,"No, its because I cannot make any sense of those commercials for obsession.",DOROTHY,"[""Sorry I snapped at your Rose. It's just that I am upset, I am very upset.""
 'Is it because you threw Michael out?']",['DOROTHY' 'ROSE'],GOLDENGIRLS,True,Detect if there are sarcastic or ironic undertones in the speech. The answer could be true or false.,out_narrowband_librosa\narrowband_test\2_489_quiet.jpeg,quiet
2_129.wav,What are these? Claws?,DOROTHY,"['Oh Dorothy would please open this jar of nuts for me?'
 ""You couldn't get it open?""
 ""Oh I didn't try. I don't wanna risk cracking a nail.""]",['BLANCHE' 'DOROTHY' 'BLANCHE'],GOLDENGIRLS,True,Identify the presence of sarcastic or ironic expressions in the speech. The answer could be true or false.,out_narrowband_librosa\narrowband_test\2_129_orig.jpeg,orig
2_129.wav,What are these? Claws?,DOROTHY,"['Oh Dorothy would please open this jar of nuts for me?'
 ""You couldn't get it open?""
 ""Oh I didn't try. I don't wanna risk cracking a nail.""]",['BLANCHE' 'DOROTHY' 'BLANCHE'],GOLDENGIRLS,True,Identify the presence of sarcastic or ironic expressions in the speech. The answer could be true or false.,out_narrowband_librosa\narrowband_test\2_129_fast.jpeg,fast
2_129.wav,What are these? Claws?,DOROTHY,"['Oh Dorothy would please open this jar of nuts for me?'
 ""You couldn't get it open?""
 ""Oh I didn't try. I don't wanna risk cracking a nail.""]",['BLANCHE' 'DOROTHY' 'BLANCHE'],GOLDENGIRLS,True,Identify the presence of sarcastic or ironic expressions in the speech. The answer could be true or false.,out_narrowband_librosa\narrowband_test\2_129_slow.jpeg,slow
2_129.wav,What are these? Claws?,DOROTHY,"['Oh Dorothy would please open this jar of nuts for me?'
 ""You couldn't get it open?""
 ""Oh I didn't try. I don't wanna risk cracking a nail.""]",['BLANCHE' 'DOROTHY' 'BLANCHE'],GOLDENGIRLS,True,Identify the presence of sarcastic or ironic expressions in the speech. The answer could be true or false.,out_narrowband_librosa\narrowband_test\2_129_loud.jpeg,loud
2_129.wav,What are these? Claws?,DOROTHY,"['Oh Dorothy would please open this jar of nuts for me?'
 ""You couldn't get it open?""
 ""Oh I didn't try. I don't wanna risk cracking a nail.""]",['BLANCHE' 'DOROTHY' 'BLANCHE'],GOLDENGIRLS,True,Identify the presence of sarcastic or ironic expressions in the speech. The answer could be true or false.,out_narrowband_librosa\narrowband_test\2_129_quiet.jpeg,quiet
1_175.wav,"If you're compiling a mix CD for a double suicide. Oh, I hope that scratching post is for you.",SHELDON,"['Oh, good Lord.' ""God, that's a good song.""]",['SHELDON' 'LEONARD'],BBT,True,Determine if there is sarcasm or irony embedded in the speech. The answer could be true or false.,out_narrowband_librosa\narrowband_test\1_175_orig.jpeg,orig
1_175.wav,"If you're compiling a mix CD for a double suicide. Oh, I hope that scratching post is for you.",SHELDON,"['Oh, good Lord.' ""God, that's a good song.""]",['SHELDON' 'LEONARD'],BBT,True,Determine if there is sarcasm or irony embedded in the speech. The answer could be true or false.,out_narrowband_librosa\narrowband_test\1_175_fast.jpeg,fast
1_175.wav,"If you're compiling a mix CD for a double suicide. Oh, I hope that scratching post is for you.",SHELDON,"['Oh, good Lord.' ""God, that's a good song.""]",['SHELDON' 'LEONARD'],BBT,True,Determine if there is sarcasm or irony embedded in the speech. The answer could be true or false.,out_narrowband_librosa\narrowband_test\1_175_slow.jpeg,slow
1_175.wav,"If you're compiling a mix CD for a double suicide. Oh, I hope that scratching post is for you.",SHELDON,"['Oh, good Lord.' ""God, that's a good song.""]",['SHELDON' 'LEONARD'],BBT,True,Determine if there is sarcasm or irony embedded in the speech. The answer could be true or false.,out_narrowband_librosa\narrowband_test\1_175_loud.jpeg,loud
1_175.wav,"If you're compiling a mix CD for a double suicide. Oh, I hope that scratching post is for you.",SHELDON,"['Oh, good Lord.' ""God, that's a good song.""]",['SHELDON' 'LEONARD'],BBT,True,Determine if there is sarcasm or irony embedded in the speech. The answer could be true or false.,out_narrowband_librosa\narrowband_test\1_175_quiet.jpeg,quiet
1_276.wav,"Yeah, my parents felt that naming me Leonard and putting me in Advanced Placement classes wasn't getting me beaten up enough.",LEONARD,"['He switched over to high-energy radiation research, had a little mishap, and now the other guys are uncomfortable sitting next to him.'
 ""You're in?"" 'Yeah, sure, why not?'
 'Great, we rehearse on Tuesdays at your place.' 'Why at my place?'
 'Department of Energy said our regular space is kind of a hot zone.'
 'Nice meeting you.'
 ""Yeah, you, too.\nLeonard, I didn't know you played the cello.""]",['PERSON' 'PERSON' 'LEONARD' 'PERSON' 'LEONARD' 'PERSON' 'PERSON' 'PENNY'],BBT,True,Determine the presence of sarcastic or ironic elements in the speech. The answer could be true or false.,out_narrowband_librosa\narrowband_test\1_276_orig.jpeg,orig
1_276.wav,"Yeah, my parents felt that naming me Leonard and putting me in Advanced Placement classes wasn't getting me beaten up enough.",LEONARD,"['He switched over to high-energy radiation research, had a little mishap, and now the other guys are uncomfortable sitting next to him.'
 ""You're in?"" 'Yeah, sure, why not?'
 'Great, we rehearse on Tuesdays at your place.' 'Why at my place?'
 'Department of Energy said our regular space is kind of a hot zone.'
 'Nice meeting you.'
 ""Yeah, you, too.\nLeonard, I didn't know you played the cello.""]",['PERSON' 'PERSON' 'LEONARD' 'PERSON' 'LEONARD' 'PERSON' 'PERSON' 'PENNY'],BBT,True,Determine the presence of sarcastic or ironic elements in the speech. The answer could be true or false.,out_narrowband_librosa\narrowband_test\1_276_fast.jpeg,fast
1_276.wav,"Yeah, my parents felt that naming me Leonard and putting me in Advanced Placement classes wasn't getting me beaten up enough.",LEONARD,"['He switched over to high-energy radiation research, had a little mishap, and now the other guys are uncomfortable sitting next to him.'
 ""You're in?"" 'Yeah, sure, why not?'
 'Great, we rehearse on Tuesdays at your place.' 'Why at my place?'
 'Department of Energy said our regular space is kind of a hot zone.'
 'Nice meeting you.'
 ""Yeah, you, too.\nLeonard, I didn't know you played the cello.""]",['PERSON' 'PERSON' 'LEONARD' 'PERSON' 'LEONARD' 'PERSON' 'PERSON' 'PENNY'],BBT,True,Determine the presence of sarcastic or ironic elements in the speech. The answer could be true or false.,out_narrowband_librosa\narrowband_test\1_276_slow.jpeg,slow
1_276.wav,"Yeah, my parents felt that naming me Leonard and putting me in Advanced Placement classes wasn't getting me beaten up enough.",LEONARD,"['He switched over to high-energy radiation research, had a little mishap, and now the other guys are uncomfortable sitting next to him.'
 ""You're in?"" 'Yeah, sure, why not?'
 'Great, we rehearse on Tuesdays at your place.' 'Why at my place?'
 'Department of Energy said our regular space is kind of a hot zone.'
 'Nice meeting you.'
 ""Yeah, you, too.\nLeonard, I didn't know you played the cello.""]",['PERSON' 'PERSON' 'LEONARD' 'PERSON' 'LEONARD' 'PERSON' 'PERSON' 'PENNY'],BBT,True,Determine the presence of sarcastic or ironic elements in the speech. The answer could be true or false.,out_narrowband_librosa\narrowband_test\1_276_loud.jpeg,loud
1_276.wav,"Yeah, my parents felt that naming me Leonard and putting me in Advanced Placement classes wasn't getting me beaten up enough.",LEONARD,"['He switched over to high-energy radiation research, had a little mishap, and now the other guys are uncomfortable sitting next to him.'
 ""You're in?"" 'Yeah, sure, why not?'
 'Great, we rehearse on Tuesdays at your place.' 'Why at my place?'
 'Department of Energy said our regular space is kind of a hot zone.'
 'Nice meeting you.'
 ""Yeah, you, too.\nLeonard, I didn't know you played the cello.""]",['PERSON' 'PERSON' 'LEONARD' 'PERSON' 'LEONARD' 'PERSON' 'PERSON' 'PENNY'],BBT,True,Determine the presence of sarcastic or ironic elements in the speech. The answer could be true or false.,out_narrowband_librosa\narrowband_test\1_276_quiet.jpeg,quiet
1_506.wav,Not to mention you'd have to power down on saturdays.,SHELDON,"[""I'm with you. I just have to make sure if I'm a synthetic human I'd still be Jewish.""
 'I promised my mother.'
 'I suppose you could have your android penis circumcised.'
 ""But that's something your rabbi would have to discuss with the manufacturer.""]",['HOWARD' 'HOWARD' 'RAJ' 'RAJ'],BBT,False,Identify instances of sarcasm or irony in the spoken words. The answer could be true or false.,out_narrowband_librosa\narrowband_test\1_506_orig.jpeg,orig
